GB.XPD.RSDV.GD.ZS,GC.XPN.TOTL.GD.ZS,IP.PAT.RESD,NE.RSB.GNFS.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,NY.GNP.PCAP.CD,SE.ADT.LITR.ZS,SE.XPD.PRIM.PC.ZS,SE.XPD.TOTL.GD.ZS,SH.DYN.NMRT,SH.XPD.GHED.GD.ZS,SI.POV.GINI,SI.POV.NAHC,SL.UEM.TOTL.ZS,SP.DYN.LE00.IN,SP.POP.SCIE.RD.P6,VC.IHR.PSRC.P5,year,country
2.40982007980347,31.3132203936295,51736.0,3299144025.09805,2.91250296366708,23694.7604830673,26180.0,,,4.06815242767334,2.8,7.73300314,28.8,,7.92,77.9268292682927,3167.95092773438,1.67255910629526,2000,DEU
2.40437006950378,30.7393649829232,49989.0,31649756244.8819,1.68146848097079,23628.3272122367,24770.0,,,4.14708137512207,2.7,7.75525427,29.9,,7.77,78.3292682926829,3245.82421875,1.44882077122202,2001,DEU
2.4362199306488,31.1779156733936,47598.0,88341170877.6472,-0.197973834771361,25197.2656001848,23680.0,,,4.16305732727051,2.7,7.92509031,29.9,,8.48,78.2292682926829,3260.09204101562,1.43903572131755,2002,DEU
2.47461009025574,31.5756227476408,47818.0,94414564452.1567,-0.700116686114356,30310.3575963774,26140.0,,,4.17101860046387,2.7,8.05197239,29.9,,9.78,78.3804878048781,3295.27709960938,1.34854705026876,2003,DEU
2.43518996238708,30.3906705797076,48448.0,146361278278.379,1.17508813160987,34106.6581224001,31670.0,,,4.10064888000488,2.6,7.70017481,30.2,,10.73,78.6804878048781,3309.57348632812,1.36833459393619,2004,DEU
2.44193005561829,30.4945571185722,48367.0,148049230592.996,0.731707163554191,34520.2396492496,35770.0,,,4.62490797042847,2.6,7.80322599,31.6,,11.17,78.9317073170732,3335.03491210938,1.28552164744574,2005,DEU
2.47232007980347,29.1920187163533,48012.0,162195744825.882,3.816441912988,36353.8803343631,38270.0,,15.60472,4.02527379989624,2.6,7.65903044,31.0,,10.25,79.1317073170732,3434.5693359375,1.21708126997971,2006,DEU
2.4604799747467,28.0020803744674,47853.0,231949296703.138,2.97645513131597,41640.0808695147,40470.0,,15.13138,3.92246603965759,2.5,7.55503988,31.1,,8.66,79.5341463414634,3578.50341796875,1.09381387220944,2007,DEU
2.61512994766235,28.2725241410726,49240.0,227471453063.281,0.95987913356484,45612.7106221441,43650.0,,15.10081,4.54924011230469,2.4,7.7165823,30.9,,7.52,79.7365853658537,3733.27807617188,1.02317872893425,2008,DEU
2.74266004562378,31.0460680451235,47859.0,170941744060.156,-5.69383633640285,41650.3678297162,43660.0,,17.1887,4.34005403518677,2.4,8.50175571,30.5,,7.74,79.8365853658537,3922.21459960938,0.98817859057552,2009,DEU
